"CountryCode","SeriesCode","DESCRIPTION",
"IRQ","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"ISL","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ISL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISL","IT.CEL.SETS","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","IT.CEL.SETS.P2","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","IT.MLT.MAIN","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","IT.MLT.MAIN.P2","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","IT.NET.BBND","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","IT.NET.BBND.P2","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","IT.NET.USER.ZS","Iceland Telecom Ltd. From 2004: Post and Telecom Administration.",
"ISL","SG.NOD.CONS","There is no nondiscrimination provision.",
"ISL","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"ISL","SM.POP.REFG","UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. The source and method of estimation prior to 1999 is unclear.",
"ISL","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"ISL","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"ISL","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"ISL","SP.DYN.CBRT.IN","Data sources : Eurostat",
"ISL","SP.DYN.CDRT.IN","Data sources : Eurostat",
"ISL","SP.DYN.LE00.FE.IN","Data sources : Eurostat, United Nations World Population Prospects",
"ISL","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"ISL","SP.DYN.LE00.MA.IN","Data sources : Eurostat, United Nations World Population Prospects",
"ISL","SP.DYN.TFRT.IN","Data sources : Eurostat",
"ISL","SP.POP.GROW","Data sources : Eurostat",
"ISL","SP.POP.TOTL","Data sources : Eurostat",
"ISR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ISR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ISR","IT.CEL.SETS","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","IT.CEL.SETS.P2","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","IT.MLT.MAIN","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","IT.MLT.MAIN.P2","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","IT.NET.BBND","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","IT.NET.BBND.P2","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","IT.NET.USER.ZS","The Israel Telecommunication Corp. (Bezeq), From 1998: Ministry of Communications.",
"ISR","SG.NOD.CONS","There is no nondiscrimination provision.",
"ISR","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"ISR","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"ISR","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"ISR","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"ISR","SP.DYN.CBRT.IN","Data sources : Central Bureau of Statistics",
"ISR","SP.DYN.CDRT.IN","Data sources : Central Bureau of Statistics",
"ISR","SP.DYN.LE00.FE.IN","Data sources : Central Bureau of Statistics",
"ISR","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"ISR","SP.DYN.LE00.MA.IN","Data sources : Central Bureau of Statistics",
"ISR","SP.DYN.TFRT.IN","Data sources : Central Bureau of Statistics",
"ISR","SP.POP.GROW","Data sources: Central Bureau of Statistics",
"ISR","SP.POP.TOTL","Data sources : Central Bureau of Statistics",
"ITA","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"ITA","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ITA","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"ITA","IT.CEL.SETS","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","IT.CEL.SETS.P2","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","IT.MLT.MAIN","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","IT.MLT.MAIN.P2","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","IT.NET.BBND","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","IT.NET.BBND.P2","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","IT.NET.USER.ZS","Telecom Italia. Ministry of ECONOMIC DEVELOPMENT - Communications",
"ITA","PA.NUS.FCRF","Data are reported in Italian liras.",
"ITA","SG.NOD.CONS","There is no nondiscrimination provision.",
"ITA","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"ITA","SM.POP.REFG","UNHCR estimates based on asylum-seeker recognition over a 10-year period ending with the reporting year. Official annual estimates of the population granted temporary protection have been included.",
"ITA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"ITA","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"ITA","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"ITA","SP.DYN.CBRT.IN","Data sources : Eurostat",
"ITA","SP.DYN.CDRT.IN","Data sources : Eurostat",
"ITA","SP.DYN.LE00.FE.IN","Data sources : Eurostat, INED",
"ITA","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"ITA","SP.DYN.LE00.MA.IN","Data sources : Eurostat, INED",
"ITA","SP.DYN.TFRT.IN","Data sources : Eurostat",
"ITA","SP.POP.GROW","Data sources : Eurostat",
"ITA","SP.POP.TOTL","Data sources : Eurostat",
"ITA","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"ITA","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
